検索キー,建物用途コード,室分類コード,負荷種別コード,室使用パターンコード,負荷種別,室使用パターン名称,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,SchedTime1,SchedPercent1,SchedTime2,SchedPercent2,SchedTime3,SchedPercent3,SchedTime4,SchedPercent4,SchedTime5,SchedPercent5,SchedTime6,SchedPercent6,SchedTime7,SchedPercent7,SchedTime8,SchedPercent8,SchedTime9,SchedPercent9,SchedTime10,SchedPercent10,SchedTime11,SchedPercent11,SchedTime12,(旧)検索キー,(旧)室分類コード
O-10,1,10,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-2-3,3
O-10,1,10,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,8,100,21,0,24,,,,,,,,,,,,,,,,,1-3-3-1,3
O-10,1,10,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-3-2,3
O-10,1,10,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-3-3,3
O-10,1,10,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-4-1,3
O-10,1,10,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-4-2,3
O-10,1,10,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-4-3,3
O-11,1,11,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1-3-1-1,3
O-11,1,11,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1-3-1-2,3
O-11,1,11,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1-3-1-3,3
O-11,1,11,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,8,100,21,0,24,,,,,,,,,,,,,,,,,1-3-2-1,3
O-11,1,11,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-2-2,3
O-11,1,11,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-2-3,3
O-11,1,11,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,8,100,21,0,24,,,,,,,,,,,,,,,,,1-3-3-1,3
O-11,1,11,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-3-2,3
O-11,1,11,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-3-3,3
O-11,1,11,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-4-1,3
O-11,1,11,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-4-2,3
O-11,1,11,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-4-3,3
O-12,1,12,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1-3-1-1,3
O-12,1,12,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1-3-1-2,3
O-12,1,12,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1-3-1-3,3
O-12,1,12,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,8,100,21,0,24,,,,,,,,,,,,,,,,,1-3-2-1,3
O-12,1,12,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-2-2,3
O-12,1,12,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-2-3,3
O-12,1,12,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,8,100,21,0,24,,,,,,,,,,,,,,,,,1-3-3-1,3
O-12,1,12,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-3-2,3
O-12,1,12,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-3-3,3
O-12,1,12,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-4-1,3
O-12,1,12,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-4-2,3
O-12,1,12,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,1-3-4-3,3
H-1,2,1,1,1,室同時使用率,室使用パターン1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,2-1-1-1,1
H-1,2,1,1,2,室同時使用率,室使用パターン2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0,0,0,0,0,0,0,0,0,0.4,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,2-1-1-2,1
H-1,2,1,1,3,室同時使用率,室使用パターン3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,2-1-1-3,1
H-1,2,1,2,1,照明発熱密度比率,室使用パターン1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,1,0,8,50,10,0,19,100,24,,,,,,,,,,,,,2-1-2-1,1
H-1,2,1,2,2,照明発熱密度比率,室使用パターン2,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,1,0,8,50,10,0,19,100,24,,,,,,,,,,,,,2-1-2-2,1
H-1,2,1,2,3,照明発熱密度比率,室使用パターン3,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,1,0,8,50,10,0,19,100,24,,,,,,,,,,,,,2-1-2-3,1
H-1,2,1,3,1,人体発熱密度比率,室使用パターン1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.8,0.8,1,80,10,0,19,80,24,,,,,,,,,,,,,,,,,2-1-3-1,1
H-1,2,1,3,2,人体発熱密度比率,室使用パターン2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,10,0,19,100,24,,,,,,,,,,,,,,,,,2-1-3-2,1
H-1,2,1,3,3,人体発熱密度比率,室使用パターン3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,10,0,19,100,24,,,,,,,,,,,,,,,,,2-1-3-3,1
H-1,2,1,4,1,機器発熱密度比率,室使用パターン1,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,1,0.5,1,50,1,20,8,50,10,20,19,100,23,50,24,,,,,,,,,,,2-1-4-1,1
H-1,2,1,4,2,機器発熱密度比率,室使用パターン2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,1,0.5,1,50,1,20,8,50,10,20,19,100,23,50,24,,,,,,,,,,,2-1-4-2,1
H-1,2,1,4,3,機器発熱密度比率,室使用パターン3,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,1,0.5,1,50,1,20,8,50,10,20,19,100,23,50,24,,,,,,,,,,,2-1-4-3,1
H-2,2,2,1,1,室同時使用率,室使用パターン1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,2-1-1-1,1
H-2,2,2,1,2,室同時使用率,室使用パターン2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0,0,0,0,0,0,0,0,0,0.4,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,2-1-1-2,1
H-2,2,2,1,3,室同時使用率,室使用パターン3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,2-1-1-3,1
H-2,2,2,2,1,照明発熱密度比率,室使用パターン1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,1,0,8,50,10,0,19,100,24,,,,,,,,,,,,,2-1-2-1,1
H-2,2,2,2,2,照明発熱密度比率,室使用パターン2,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,1,0,8,50,10,0,19,100,24,,,,,,,,,,,,,2-1-2-2,1
H-2,2,2,2,3,照明発熱密度比率,室使用パターン3,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,1,0,8,50,10,0,19,100,24,,,,,,,,,,,,,2-1-2-3,1
H-2,2,2,3,1,人体発熱密度比率,室使用パターン1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.8,0.8,1,80,10,0,19,80,24,,,,,,,,,,,,,,,,,2-1-3-1,1
H-2,2,2,3,2,人体発熱密度比率,室使用パターン2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,10,0,19,100,24,,,,,,,,,,,,,,,,,2-1-3-2,1
H-2,2,2,3,3,人体発熱密度比率,室使用パターン3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,10,0,19,100,24,,,,,,,,,,,,,,,,,2-1-3-3,1
H-2,2,2,4,1,機器発熱密度比率,室使用パターン1,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,1,0.5,1,50,1,20,8,50,10,20,19,100,23,50,24,,,,,,,,,,,2-1-4-1,1
H-2,2,2,4,2,機器発熱密度比率,室使用パターン2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,1,0.5,1,50,1,20,8,50,10,20,19,100,23,50,24,,,,,,,,,,,2-1-4-2,1
H-2,2,2,4,3,機器発熱密度比率,室使用パターン3,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,1,0.5,1,50,1,20,8,50,10,20,19,100,23,50,24,,,,,,,,,,,2-1-4-3,1
H-3,2,3,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-3-1-1,3
H-3,2,3,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-3-1-2,3
H-3,2,3,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-3-1-3,3
H-3,2,3,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,2-3-2-1,3
H-3,2,3,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,2-3-2-2,3
H-3,2,3,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,2-3-2-3,3
H-3,2,3,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10,100,21,0,24,,,,,,,,,,,,,,,,,2-3-3-1,3
H-3,2,3,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10,100,21,0,24,,,,,,,,,,,,,,,,,2-3-3-2,3
H-3,2,3,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10,100,21,0,24,,,,,,,,,,,,,,,,,2-3-3-3,3
H-3,2,3,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10,100,21,0,24,,,,,,,,,,,,,,,,,2-3-4-1,3
H-3,2,3,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10,100,21,0,24,,,,,,,,,,,,,,,,,2-3-4-2,3
H-3,2,3,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10,100,21,0,24,,,,,,,,,,,,,,,,,2-3-4-3,3
H-4,2,4,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-4-1-1,4
H-4,2,4,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-4-1-2,4
H-4,2,4,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-4-1-3,4
H-4,2,4,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,2-4-2-1,4
H-4,2,4,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,2-4-2-2,4
H-4,2,4,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9,100,21,0,24,,,,,,,,,,,,,,,,,2-4-2-3,4
H-4,2,4,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10,100,21,0,24,,,,,,,,,,,,,,,,,2-4-3-1,4
H-4,2,4,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10,100,21,0,24,,,,,,,,,,,,,,,,,2-4-3-2,4
H-4,2,4,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10,100,21,0,24,,,,,,,,,,,,,,,,,2-4-3-3,4
H-4,2,4,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,2-4-4-1,4
H-4,2,4,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,2-4-4-2,4
H-4,2,4,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,2-4-4-3,4
H-5,2,5,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-2-1-1,2
H-5,2,5,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-2-1-2,2
H-5,2,5,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-2-1-3,2
H-5,2,5,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,8,100,20,0,24,,,,,,,,,,,,,,,,,2-2-2-1,2
H-5,2,5,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,8,100,20,0,24,,,,,,,,,,,,,,,,,2-2-2-2,2
H-5,2,5,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,8,100,20,0,24,,,,,,,,,,,,,,,,,2-2-2-3,2
H-5,2,5,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,9,100,20,0,24,,,,,,,,,,,,,,,,,2-2-3-1,2
H-5,2,5,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,9,100,20,0,24,,,,,,,,,,,,,,,,,2-2-3-2,2
H-5,2,5,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,9,100,20,0,24,,,,,,,,,,,,,,,,,2-2-3-3,2
H-5,2,5,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,2-2-4-1,2
H-5,2,5,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,2-2-4-2,2
H-5,2,5,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,2-2-4-3,2
H-6,2,6,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-7-1-1,7
H-6,2,6,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-7-1-2,7
H-6,2,6,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-7-1-3,7
H-6,2,6,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,6,100,15,0,17,100,21,0,24,,,,,,,,,,,,,2-7-2-1,7
H-6,2,6,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,6,100,15,0,17,100,21,0,24,,,,,,,,,,,,,2-7-2-2,7
H-6,2,6,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,6,100,15,0,17,100,21,0,24,,,,,,,,,,,,,2-7-2-3,7
H-6,2,6,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0.4,0.4,0.4,0,0,0.8,0.8,0,0,0,0.8,0.8,0.8,0.8,0,0,0,1,0,7,40,10,0,12,80,14,0,17,80,21,0,24,,,,,,,,,2-7-3-1,7
H-6,2,6,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,7,50,10,0,12,100,14,0,17,100,21,0,24,,,,,,,,,2-7-3-2,7
H-6,2,6,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,7,50,10,0,12,100,14,0,17,100,21,0,24,,,,,,,,,2-7-3-3,7
H-6,2,6,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,2-7-4-1,7
H-6,2,6,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,2-7-4-2,7
H-6,2,6,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,2-7-4-3,7
H-7,2,7,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-8-1-1,8
H-7,2,7,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-8-1-2,8
H-7,2,7,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2-8-1-3,8
H-7,2,7,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,7,100,21,0,24,,,,,,,,,,,,,,,,,2-8-2-1,8
H-7,2,7,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,7,100,21,0,24,,,,,,,,,,,,,,,,,2-8-2-2,8
H-7,2,7,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,7,100,21,0,24,,,,,,,,,,,,,,,,,2-8-2-3,8
H-7,2,7,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0.8,0.8,0.25,0.25,0.8,0.25,0.25,0.25,0.25,0.8,0.8,0.8,0.8,0,0,0,1,0,8,80,10,25,12,80,13,25,17,80,21,0,24,,,,,,,,,2-8-3-1,8
H-7,2,7,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,0.3,0.3,1,0.3,0.3,0.3,0.3,1,1,1,1,0,0,0,1,0,8,100,10,30,12,100,13,30,17,100,21,0,24,,,,,,,,,2-8-3-2,8
H-7,2,7,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,1,1,0.3,0.3,1,0.3,0.3,0.3,0.3,1,1,1,1,0,0,0,1,0,8,100,10,30,12,100,13,30,17,100,21,0,24,,,,,,,,,2-8-3-3,8
